,Year,Area,Variable,Share of production (%),Change on last year (%)
4764,2013,Bulgaria,Nuclear,32.9482894836574,-10.224897054165302
4765,2013,Bulgaria,Renewables,16.0015131428125,30.388872932355298
4766,2013,Bulgaria,Hydro,9.384224346904961,27.017002576758298
4767,2013,Bulgaria,Wind,3.1934846507146504,12.5001433371174
4768,2013,Bulgaria,Solar,3.1640657877666003,67.2090157236993
4769,2013,Bulgaria,Bioenergy,0.25973835742628,69.7069591505005
4770,2013,Bulgaria,Other renewables,0.0,
4777,2013,Croatia,Nuclear,0.0,
4778,2013,Croatia,Renewables,66.504074250258,76.28359112086841
4779,2013,Croatia,Hydro,61.8133182869329,78.2484649258822
4780,2013,Croatia,Wind,3.7086915546461405,57.3515723385227
4781,2013,Croatia,Solar,0.0808935210261855,369.342762063227
4782,2013,Croatia,Bioenergy,0.901170887652786,33.8519370434263
4783,2013,Croatia,Other renewables,0.0,
4790,2013,Cyprus,Nuclear,0.0,
4791,2013,Cyprus,Renewables,7.622571421178829,27.3191300488237
4792,2013,Cyprus,Hydro,0.0,
4793,2013,Cyprus,Wind,5.38553648721949,24.564638393771702
4794,2013,Cyprus,Solar,1.09801634448785,118.63541424924499
4795,2013,Cyprus,Bioenergy,1.13901858947149,-1.9169393203396201
4796,2013,Cyprus,Other renewables,0.0,
4803,2013,Czech Republic,Nuclear,35.7777647935413,1.3883392692257
4804,2013,Czech Republic,Renewables,10.832110746966698,15.4129113770242
4805,2013,Czech Republic,Hydro,3.18212874523637,28.432284726765598
4806,2013,Czech Republic,Wind,0.559176964086118,15.560210381008899
4807,2013,Czech Republic,Solar,2.3653867854496897,-5.397407829382889
4808,2013,Czech Republic,Bioenergy,4.7254182521945705,20.4347591397352
4809,2013,Czech Republic,Other renewables,0.0,
4816,2013,Denmark,Nuclear,0.0,
4817,2013,Denmark,Renewables,45.959845470051604,7.619340511627869
4818,2013,Denmark,Hydro,0.0386238522075665,-23.2146944380865
4819,2013,Denmark,Wind,32.01607067713061,8.30903588531191
4820,2013,Denmark,Solar,1.4896361200801997,398.301576145039
4821,2013,Denmark,Bioenergy,12.415514820633199,-2.97927193096102
4822,2013,Denmark,Other renewables,0.0,
4829,2013,Estonia,Nuclear,0.0,
4830,2013,Estonia,Renewables,9.187272417315778,-17.399988350656
4831,2013,Estonia,Hydro,0.19233766575206002,-39.2933567930001
4832,2013,Estonia,Wind,3.9853566642567904,22.0341993508905
4833,2013,Estonia,Solar,0.0,
4834,2013,Estonia,Bioenergy,5.009578087306919,-33.5599953242222
4835,2013,Estonia,Other renewables,0.0,
4842,2013,Finland,Nuclear,33.2631401134179,2.69282638012791
4843,2013,Finland,Renewables,36.114682897621,-10.2577118269407
4844,2013,Finland,Hydro,18.090832158064302,-23.8477755195879
4845,2013,Finland,Wind,1.09020695588539,56.5154767227096
4846,2013,Finland,Solar,0.00909149284130189,12.2282136023656
4847,2013,Finland,Bioenergy,16.92455229083,7.240509050636329
4848,2013,Finland,Other renewables,0.0,
4855,2013,France,Nuclear,73.5297787122901,-0.404636025634785
4856,2013,France,Renewables,17.2304871281812,16.5183707258315
4857,2013,France,Hydro,12.481975332679902,20.2072124486247
4858,2013,France,Wind,2.79876854320161,6.24793127075318
4859,2013,France,Solar,0.9013390135664431,17.2916012674094
4860,2013,France,Bioenergy,0.960983939493115,5.35565843897403
4861,2013,France,Other renewables,0.0874202992401652,-2.09446471227346
4868,2013,Germany,Nuclear,15.373676726181,-2.2110552763819102
4869,2013,Germany,Renewables,24.0638331489966,6.42907058001396
4870,2013,Germany,Hydro,3.63406541317743,5.50458715596329
4871,2013,Germany,Wind,8.326749881497859,2.13178294573641
4872,2013,Germany,Solar,4.898088165586981,17.4242424242424
4873,2013,Germany,Bioenergy,7.18912940432927,5.08083140877599
4874,2013,Germany,Other renewables,0.0158002844051192,inf
4881,2013,Greece,Nuclear,0.0,
4882,2013,Greece,Renewables,25.124136093347698,41.359584580408395
4883,2013,Greece,Hydro,11.1108095727579,44.1379269616996
4884,2013,Greece,Wind,7.2470801783497,7.505641977716769
4885,2013,Greece,Solar,6.3873427801642,115.35603009706101
4886,2013,Greece,Bioenergy,0.378903562075873,5.93017905567467
4887,2013,Greece,Other renewables,0.0,
4894,2013,Hungary,Nuclear,50.7926629618315,-2.67840182359273
4895,2013,Hungary,Renewables,9.21106271469566,5.353170052455611
4896,2013,Hungary,Hydro,0.704306199983106,0.08734895909157099
4897,2013,Hungary,Wind,2.37112840609913,-6.81591497054515
4898,2013,Hungary,Solar,0.081360791289544,211.330298431967
4899,2013,Hungary,Bioenergy,6.054267317323871,10.708732695321
4900,2013,Hungary,Other renewables,0.0,
4907,2013,Ireland,Nuclear,0.0,
4908,2013,Ireland,Renewables,22.0036782595405,7.064364476019009
4909,2013,Ireland,Hydro,2.34401169266916,-25.282264949541897
4910,2013,Ireland,Wind,17.7571562800492,13.241214638255
4911,2013,Ireland,Solar,0.0027330648413182103,8.20433436532508
4912,2013,Ireland,Bioenergy,1.89977722198073,9.73021436508008
4913,2013,Ireland,Other renewables,0.0,
4920,2013,Italy,Nuclear,0.0,
4921,2013,Italy,Renewables,39.0141504135284,21.448430872067302
4922,2013,Italy,Hydro,18.3829664254506,26.026339935961104
4923,2013,Italy,Wind,5.18917443699072,11.1122614114119
4924,2013,Italy,Solar,7.520132320419131,14.457261931194802
4925,2013,Italy,Bioenergy,5.950554401845389,36.820062067033895
4926,2013,Italy,Other renewables,1.9713228288225502,1.2079185433371002
4933,2013,Latvia,Nuclear,0.0,
4934,2013,Latvia,Renewables,56.913429496115796,-14.0079177049315
4935,2013,Latvia,Hydro,46.904088971915705,-21.444786114324998
4936,2013,Latvia,Wind,1.93374139134348,5.06624892794005
4937,2013,Latvia,Solar,0.00107917765374214,569.999999999999
4938,2013,Latvia,Bioenergy,8.07451995520285,74.1922817649225
4939,2013,Latvia,Other renewables,0.0,
4946,2013,Lithuania,Nuclear,0.0,
4947,2013,Lithuania,Renewables,38.3642625997083,28.9797326550492
4948,2013,Lithuania,Hydro,13.1098639132401,23.358522806610605
4949,2013,Lithuania,Wind,15.1595660395297,11.5881361894358
4950,2013,Lithuania,Solar,1.1263011696126999,1833.506044905
4951,2013,Lithuania,Bioenergy,8.968531477325831,63.8558922868368
4952,2013,Lithuania,Other renewables,0.0,
4959,2013,Luxembourg,Nuclear,0.0,
4960,2013,Luxembourg,Renewables,20.0072857736621,20.1635416937179
4961,2013,Luxembourg,Hydro,6.44234266809571,21.2538910703747
4962,2013,Luxembourg,Wind,4.48750689797376,7.17863320682621
4963,2013,Luxembourg,Solar,3.98544791023148,92.64310160148389
4964,2013,Luxembourg,Bioenergy,5.09198829736117,0.21274106221613698
4965,2013,Luxembourg,Other renewables,0.0,
4972,2013,Malta,Nuclear,0.0,
4973,2013,Malta,Renewables,1.57440970184952,38.1356922957016
4974,2013,Malta,Hydro,0.0,
4975,2013,Malta,Wind,0.0037753498083676795,13.333333333333302
4976,2013,Malta,Solar,1.30893598650112,76.5727980826842
4977,2013,Malta,Bioenergy,0.261698365540028,-33.7679856115108
4978,2013,Malta,Other renewables,0.0,
4985,2013,Netherlands,Nuclear,2.84807304559632,-26.155810983397103
4986,2013,Netherlands,Renewables,11.9260807713121,-3.0040007191872102
4987,2013,Netherlands,Hydro,0.112614640604706,9.50683986665135
4988,2013,Netherlands,Wind,5.54359242279771,12.953435374839199
4989,2013,Netherlands,Solar,0.40391015307796596,115.059482595833
4990,2013,Netherlands,Bioenergy,5.86596355483178,-17.3450334853575
4991,2013,Netherlands,Other renewables,0.0,
4998,2013,Poland,Nuclear,0.0,
4999,2013,Poland,Renewables,10.4119639836688,1.11096918402138
5000,2013,Poland,Hydro,1.4879304104770703,19.7431304909674
5001,2013,Poland,Wind,3.6628580192591897,26.486719939999
5002,2013,Poland,Solar,0.0009041523967533461,29.88606485539
5003,2013,Poland,Bioenergy,5.26027140153584,-14.584065389040198
5004,2013,Poland,Other renewables,0.0,
5011,2013,Portugal,Nuclear,0.0,
5012,2013,Portugal,Renewables,58.3251354381861,52.134211496232204
5013,2013,Portugal,Hydro,27.172671449636802,144.195517645834
5014,2013,Portugal,Wind,23.777047834339598,17.103908096257
5015,2013,Portugal,Solar,0.9482241398899149,22.0288046454176
5016,2013,Portugal,Bioenergy,6.0381478048187605,3.4038543984302003
5017,2013,Portugal,Other renewables,0.38904420950089497,34.2179467047184
5024,2013,Romania,Nuclear,19.8478697852639,1.32565846851562
5025,2013,Romania,Renewables,34.420007336092404,34.986140828371894
5026,2013,Romania,Hydro,25.5507822303788,23.950352941839398
5027,2013,Romania,Wind,7.72220171131415,71.2281831526113
5028,2013,Romania,Solar,0.717793136918235,5153.33833458364
5029,2013,Romania,Bioenergy,0.429230257481265,18.688736778954002
5030,2013,Romania,Other renewables,0.0,
5037,2013,Slovakia,Nuclear,55.2645456143434,1.4520813165537398
5038,2013,Slovakia,Renewables,22.334329407628697,16.0577274388016
5039,2013,Slovakia,Hydro,17.0434171207593,18.1574457713868
5040,2013,Slovakia,Wind,0.0210933380207417,0.0
5041,2013,Slovakia,Solar,2.06714712603269,38.6792452830188
5042,2013,Slovakia,Bioenergy,3.20267182281596,-3.18809776833155
5043,2013,Slovakia,Other renewables,0.0,
5050,2013,Slovenia,Nuclear,33.5276906145682,-4.1244573082489
5051,2013,Slovenia,Renewables,32.3161074174069,18.006926371726
5052,2013,Slovenia,Hydro,29.2856912862607,18.7379099461228
5053,2013,Slovenia,Wind,0.026701958883791004,inf
5054,2013,Slovenia,Solar,1.36049042534556,32.098325614535
5055,2013,Slovenia,Bioenergy,1.64322374691679,-2.8179131280631204
5056,2013,Slovenia,Other renewables,0.0,
5063,2013,Spain,Nuclear,20.155307506157502,-7.71758581421831
5064,2013,Spain,Renewables,39.5835561570335,28.1090760218553
5065,2013,Spain,Hydro,13.0985337719079,79.4358724750548
5066,2013,Spain,Wind,19.7715728499743,12.479786545924899
5067,2013,Spain,Solar,4.65308258774933,9.427268102674349
5068,2013,Spain,Bioenergy,2.0603669474019597,16.511733976290902
5069,2013,Spain,Other renewables,0.0,
5076,2013,Sweden,Nuclear,43.4271876255445,3.7790652279150896
5077,2013,Sweden,Renewables,54.033455329857205,-15.8898340945386
5078,2013,Sweden,Hydro,40.0970508805142,-22.261107028834896
5079,2013,Sweden,Wind,6.431382406828611,37.3813512004467
5080,2013,Sweden,Solar,0.0228712034382241,84.2105263157895
5081,2013,Sweden,Bioenergy,7.48215083907616,-6.101361325241929
5082,2013,Sweden,Other renewables,0.0,
5089,2013,United Kingdom,Nuclear,19.867735140576897,0.286911440948789
5090,2013,United Kingdom,Renewables,14.973648779665501,29.0056089680846
5091,2013,United Kingdom,Hydro,1.32289142929508,-11.4548743635307
5092,2013,United Kingdom,Wind,7.990488654187209,43.0787698085395
5093,2013,United Kingdom,Solar,0.5656270218463679,48.48790397045239
5094,2013,United Kingdom,Bioenergy,5.09330340832463,22.8439038721636
5095,2013,United Kingdom,Other renewables,0.00133826601227334,13.157268617654
5102,2014,Austria,Nuclear,0.0,
5103,2014,Austria,Renewables,81.4724406409096,-0.604326653476561
5104,2014,Austria,Hydro,66.57119066432709,-2.40257449891375
5105,2014,Austria,Wind,6.24307274489223,21.9906973439245
5106,2014,Austria,Solar,1.27476916292605,25.4438682756791
5107,2014,Austria,Bioenergy,7.382784682769741,-3.1567925597464597
5108,2014,Austria,Other renewables,0.000623385994406344,25.4901960784313
5115,2014,Belgium,Nuclear,47.4467608853875,-20.966607260106898
5116,2014,Belgium,Renewables,17.2510639376179,5.1235055351978
5117,2014,Belgium,Hydro,0.411356363846252,-23.105263157894697
5118,2014,Belgium,Wind,6.497375174741981,25.929058663028602
5119,2014,Belgium,Solar,4.06316474104398,9.16036308623295
5120,2014,Belgium,Bioenergy,6.27916765798576,-10.2151571179393
5121,2014,Belgium,Other renewables,0.0,
5128,2014,Bulgaria,Nuclear,33.8240113687219,11.968103874109099
5129,2014,Bulgaria,Renewables,15.7437417691601,7.312173306818651
5130,2014,Bulgaria,Hydro,9.8093875093364,14.010695372655698
5131,2014,Bulgaria,Wind,2.8364184518157103,-3.12592827729207
5132,2014,Bulgaria,Solar,2.66990335759217,-7.96518963390033
5133,2014,Bulgaria,Bioenergy,0.42803245041585797,79.73915300815479
5134,2014,Bulgaria,Other renewables,0.0,
5141,2014,Croatia,Nuclear,0.0,
5142,2014,Croatia,Renewables,73.9557785644222,7.113836673596751
5143,2014,Croatia,Hydro,67.035548315343,4.458749434566269
5144,2014,Croatia,Wind,5.4334096374188805,41.1150869826614
5145,2014,Croatia,Solar,0.261811787589314,211.74333067446602
5146,2014,Croatia,Bioenergy,1.22500882407102,30.9344047098134
5147,2014,Croatia,Other renewables,0.0,
5154,2014,Cyprus,Nuclear,0.0,
5155,2014,Cyprus,Renewables,7.28569385841861,-3.0846245821980203
5156,2014,Cyprus,Hydro,0.0,
5157,2014,Cyprus,Wind,4.203523649389569,-20.8578601108033
5158,2014,Cyprus,Solar,1.9216436524608898,77.4546226515231
5159,2014,Cyprus,Bioenergy,1.16052655656814,3.31123117223313
5160,2014,Cyprus,Other renewables,0.0,
5167,2014,Czech Republic,Nuclear,35.673195369215705,-1.3660757846804399
5168,2014,Czech Republic,Renewables,10.789230598169501,-1.4685467491356399
5169,2014,Czech Republic,Hydro,2.2453809064400696,-30.197691942276897
5170,2014,Czech Republic,Wind,0.5605885313776601,-0.82723055696029
5171,2014,Czech Republic,Solar,2.49726366299263,4.43828610279959
5172,2014,Czech Republic,Bioenergy,5.485997497359179,14.8452017949588
5173,2014,Czech Republic,Other renewables,0.0,
5180,2014,Denmark,Nuclear,0.0,
5181,2014,Denmark,Renewables,55.8783722900034,12.625183745614901
5182,2014,Denmark,Hydro,0.0469307057441021,12.556822415977301
5183,2014,Denmark,Wind,40.6371439881529,17.5778388249573
5184,2014,Denmark,Solar,1.8503760608657398,15.066825623477099
5185,2014,Denmark,Bioenergy,13.3439215352406,-0.4390407314717729
5186,2014,Denmark,Other renewables,0.0,
5193,2014,Estonia,Nuclear,0.0,
5194,2014,Estonia,Renewables,11.1581705959176,13.869057234060099
5195,2014,Estonia,Hydro,0.21721534015645802,5.8828137239542695
5196,2014,Estonia,Wind,4.8505051618573205,14.1087897111555
5197,2014,Estonia,Solar,0.0,
5198,2014,Estonia,Bioenergy,6.09045009390381,13.984962406015
5199,2014,Estonia,Other renewables,0.0,
5206,2014,Finland,Nuclear,34.7779793268363,-0.11014148945185302
5207,2014,Finland,Renewables,38.746354727955605,2.50082063102887
5208,2014,Finland,Hydro,19.759207772379803,4.34971847789336
5209,2014,Finland,Wind,1.63296034466717,43.1024231864876
5210,2014,Finland,Solar,0.011433371320680001,20.1487910725356
5211,2014,Finland,Bioenergy,17.3427532395879,-2.1003466678078504
5212,2014,Finland,Other renewables,0.0,
5219,2014,France,Nuclear,77.1151542906489,3.0197783577589
5220,2014,France,Renewables,16.6006343396607,-5.36075518616172
5221,2014,France,Hydro,11.2671999644217,-11.3299771593392
5222,2014,France,Wind,3.0606875999439,7.42272335827904
5223,2014,France,Solar,1.1292174992088402,23.064720164664504
5224,2014,France,Bioenergy,1.04395124488598,6.71076301331938
5225,2014,France,Other renewables,0.0995780312002354,11.891059173394801
5232,2014,Germany,Nuclear,15.6109324758842,-0.205549845837615
5233,2014,Germany,Renewables,26.141479099678396,6.76296782665792
5234,2014,Germany,Hydro,3.15112540192926,-14.7826086956521
5235,2014,Germany,Wind,9.40514469453376,11.0056925996204
5236,2014,Germany,Solar,5.80385852090032,16.4516129032258
5237,2014,Germany,Bioenergy,7.765273311897099,6.153846153846151
5238,2014,Germany,Other renewables,0.0160771704180064,0.0
5245,2014,Greece,Nuclear,0.0,
5246,2014,Greece,Renewables,24.187000631079698,-15.145043396185699
5247,2014,Greece,Hydro,8.891468783005301,-29.4634619242353
5248,2014,Greece,Wind,7.3269908857940305,-10.885387675109
5249,2014,Greece,Solar,7.532206024000889,3.9413382469399796
5250,2014,Greece,Bioenergy,0.436334938279526,1.5027101460660202
5251,2014,Greece,Other renewables,0.0,
5258,2014,Hungary,Nuclear,53.322306098250195,1.81522446324007
5259,2014,Hungary,Renewables,10.7380779634197,13.063283981985302
5260,2014,Hungary,Hydro,1.02725087069986,41.455483870967704
5261,2014,Hungary,Wind,2.2370903473541497,-8.49744254435478
5262,2014,Hungary,Solar,0.22829538683511802,172.13647441104698
5263,2014,Hungary,Bioenergy,7.245441358530639,16.0668064745381
5264,2014,Hungary,Other renewables,0.0,
5271,2014,Ireland,Nuclear,0.0,
5272,2014,Ireland,Renewables,24.768085459399,13.5858487228371
5273,2014,Ireland,Hydro,2.74586971062226,18.208097788646104
5274,2014,Ireland,Wind,19.9165429259565,13.1794595370618
5275,2014,Ireland,Solar,0.00952030451955242,251.502145922746
5276,2014,Ireland,Bioenergy,2.0961525183007197,11.3389904112323
5277,2014,Ireland,Other renewables,0.0,
5284,2014,Italy,Nuclear,0.0,
5285,2014,Italy,Renewables,43.495692343147404,7.74016224384441
5286,2014,Italy,Hydro,21.1028013466704,10.9374164766167
5287,2014,Italy,Wind,5.47104702325466,1.8886266877770002
5288,2014,Italy,Solar,8.040366274827841,3.3246355418145903
5289,2014,Italy,Bioenergy,6.7489256522026695,9.60509553692698
5290,2014,Italy,Other renewables,2.13255204619179,4.54311082713048
5297,2014,Latvia,Nuclear,0.0,
5298,2014,Latvia,Renewables,54.52786321234079,-20.688673416857398
5299,2014,Latvia,Hydro,38.7911961117723,-31.5373103370595
5300,2014,Latvia,Wind,2.71844380610929,16.373328890925
5301,2014,Latvia,Solar,0.0019262907753437102,47.7611940298507
5302,2014,Latvia,Bioenergy,13.016297003683801,33.4449761720004
5303,2014,Latvia,Other renewables,0.0,
5310,2014,Lithuania,Nuclear,0.0,
5311,2014,Lithuania,Renewables,43.59329840454001,-0.9659058128740121
5312,2014,Lithuania,Hydro,11.503963037621801,-23.521184587167202
5313,2014,Lithuania,Wind,18.4434994783768,6.034798853864389
5314,2014,Lithuania,Solar,2.10623220673305,62.9834747655203
5315,2014,Lithuania,Bioenergy,11.5396036818084,12.140222954497599
5316,2014,Lithuania,Other renewables,0.0,
5323,2014,Luxembourg,Nuclear,0.0,
5324,2014,Luxembourg,Renewables,20.879520185339,7.4179230679874895
5325,2014,Luxembourg,Hydro,5.659939445558231,-9.57003230001254
5326,2014,Luxembourg,Wind,4.1942825096802006,-3.7951509749840597
5327,2014,Luxembourg,Solar,4.97484249648971,28.4832786351677
5328,2014,Luxembourg,Bioenergy,6.05045573361086,22.305250979184898
5329,2014,Luxembourg,Other renewables,0.0,
5336,2014,Malta,Nuclear,0.0,
5337,2014,Malta,Renewables,3.3360209186196204,111.27316839224702
5338,2014,Malta,Hydro,0.0,
5339,2014,Malta,Wind,0.00258364552383413,-31.7647058823529
5340,2014,Malta,Solar,3.04602898137547,132.03257550050802
5341,2014,Malta,Bioenergy,0.287408291720307,9.50441276306857
5342,2014,Malta,Other renewables,0.0,
5349,2014,Netherlands,Nuclear,3.9636724142855604,41.5081286751989
5350,2014,Netherlands,Renewables,11.284986166967302,-3.7860505934576603
5351,2014,Netherlands,Hydro,0.108707906351219,-1.8475750577366998
5352,2014,Netherlands,Wind,5.61689973499686,3.02441006072882
5353,2014,Netherlands,Solar,0.7025912128124491,76.8693993629237
